INNBETALINGER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bokført;Rentedato;Tekstkode;Beskrivelse;Ut av konto;Inn på konto;Arkivref.;Motkonto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.05.2016;23.05.2016;VISA VARE;*7863 19.05 NOK 2388.00 VAERNES BILUTLEIE AS Kurs: 1.0000;-2388;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.2016;20.05.2016;VARER;19.05 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-95,9;;17017560799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.2016;20.05.2016;VARER;19.05 REMA 1000 BAKKL NEDRE BAKKLA TRONDHEIM;-48,9;;17017958326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.2016;20.05.2016;VARER;20.05 SKJETTLEIN VGS  . LEINSTRAND;-35;;17017919656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.2016;20.05.2016;VARER;19.05 BUNNPRIS SAMFUNNET TRONDHEIM;-52;;17017067825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.2016;20.05.2016;VARER;19.05 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-101,77;;17017062082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.05.2016;19.05.2016;VARER;19.05 SKJETTLEIN VGS  . LEINSTRAND;-35;;17017453169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.05.2016;18.05.2016;VARER;18.05 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-119,59;;17017815004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.05.2016;18.05.2016;VARER;13.05 REMA MOHOLT BRØSETVN. 17 TRONDHEIM;-264,33;;17017143003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.05.2016;18.05.2016;VARER;14.05 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-105,39;;17017581146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.05.2016;18.05.2016;VARER;15.05 SIT STORKIOSK . TRONDHEIM;-52;;17017298160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.05.2016;18.05.2016;VARER;14.05 BUNNPRIS SAMFUNNET TRONDHEIM;-40,8;;17017860465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.05.2016;18.05.2016;VISA VARE;*7863 12.05 NOK 460.00 VIPPS BY DNB Kurs: 1.0000;-460;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.05.2016;18.05.2016;VARER;16.05 SIT STORKIOSK . TRONDHEIM;-11;;17017057418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.05.2016;18.05.2016;VARER;17.05 7 - ELEVEN 7076 ELGSETERGT.. TRONDHEIM;-49;;17017496368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.05.2016;18.05.2016;VARER;13.05 EXTRA MOHOLT . TRONDHEIM;-37;;17017319707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.05.2016;18.05.2016;VARER;18.05 BUNNPRIS SAMFUNNET TRONDHEIM;-19,9;;17017973978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.05.2016;18.05.2016;VARER;13.05 REMA MOHOLT BRØSETVN. 17 TRONDHEIM;-220,8;;17017175510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.05.2016;13.05.2016;VARER;13.05 REMA HEIMDAL RINGVÅLVN 7  HEIMDAL;-16,3;;17017556651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.05.2016;12.05.2016;VARER;11.05 COOP PRIX . 7510 SKATVAL;-21;;17017777926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.05.2016;12.05.2016;VISA VARE;*7863 10.05 NOK 300.00 VIPPS BY DNB Kurs: 1.0000;-300;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.05.2016;11.05.2016;VARER;11.05 SIT STORKIOSK . TRONDHEIM;-10;;17017496999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.05.2016;11.05.2016;VARER;11.05 BUNNPRIS SAMFUNNET TRONDHEIM;-123,7;;17017918259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.05.2016;10.05.2016;VARER;09.05 CLAS OHLSON AS  KONGENS GT.9 TRONDHEIM;-208,9;;17017669656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.05.2016;10.05.2016;VARER;09.05 REMA TORVET MUNKEGATA 22 TRONDHEIM;-77,19;;17017544889;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.05.2016;10.05.2016;VISA VARE;*7863 04.05 NOK 495.00 ToppMat AS Kurs: 1.0000;-495;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.05.2016;10.05.2016;VARER;09.05 COOP PRIX ØYA KLOSTERGT.46 TRONDHEIM;-154,8;;17017154494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.05.2016;10.05.2016;VARER;09.05 REMA 1000 BAKKL NEDRE BAKKLA TRONDHEIM;-119,9;;17017029268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.05.2016;10.05.2016;VARER;09.05 NARVESEN 347 DRONNINGENSG TRONDHEIM;-12;;17017287207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.05.2016;09.05.2016;VARER;07.05 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-61,4;;17017446668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.05.2016;09.05.2016;VARER;06.05 BUNNPRIS SAMFUNNET TRONDHEIM;-39,9;;17017786866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.05.2016;09.05.2016;VARER;07.05 MC DONALDS KONGENSGT 9  TRONDHEIM;-44;;17017889670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.05.2016;09.05.2016;VARER;09.05 SKJETTLEIN VGS  . LEINSTRAND;-30;;17017176157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.05.2016;06.05.2016;VARER;04.05 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-74,5;;17017760903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.05.2016;06.05.2016;VARER;04.05 BUNNPRIS SAMFUNNET TRONDHEIM;-125,61;;17017354647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.05.2016;04.05.2016;VISA VARE;*7863 30.04 NOK 79.00 HBO*NORDIC.COM Kurs: 1.0000;-79;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.05.2016;04.05.2016;VARER;04.05 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-246,69;;17017317398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.05.2016;04.05.2016;VISA VARE;*7863 30.04 NOK 130.00 Bergens Tidende AS Kurs: 1.0000;-130;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.05.2016;02.05.2016;VARER;30.04 SESAM AS ELGESETERGT. TRONDHEIM;-75;;17017782775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.05.2016;02.05.2016;VARER;29.04 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-48,09;;17017000371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.04.2016;29.04.2016;VARER;28.04 BUNNPRIS SAMFUNNET TRONDHEIM;-62,2;;17017756808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.04.2016;29.04.2016;VARER;28.04 BUNNPRIS SAMFUNNET TRONDHEIM;-35,8;;17017756632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.04.2016;27.04.2016;VARER;27.04 SIT STORKIOSK . TRONDHEIM;-51;;17017386900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.04.2016;27.04.2016;VARER;26.04 BUNNPRIS SAMFUNNET TRONDHEIM;-8,9;;17017710809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.04.2016;27.04.2016;VARER;26.04 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-35,19;;17017561705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26.04.2016;26.04.2016;VARER;25.04 BUNNPRIS ELGESETERGT. TRONDHEIM;-77,4;;17017951751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.04.2016;25.04.2016;VARER;22.04 REMA 1000 BAKKL NEDRE BAKKLA TRONDHEIM;-192,52;;17017502405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.04.2016;25.04.2016;VARER;25.04 ELGESETER POST  ELGES.GT.18  TRONDHEIM;-54,9;;17017375832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25.04.2016;25.04.2016;VARER;24.04 SESAM AS ELGESETERGT. TRONDHEIM;-98;;17017369040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.04.2016;22.04.2016;VISA VARE;*7863 20.04 NOK 1.00 ToppMat AS Kurs: 1.0000;-1;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.04.2016;21.04.2016;VARER;20.04 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-49,1;;17017173842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.04.2016;20.04.2016;VARER;19.04 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-73,95;;17017684484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2016;18.04.2016;VARER;17.04 REMA SOLSIDEN DYRE HALSESG TRONDHEIM;-31,9;;17017422829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2016;18.04.2016;VARER;18.04 REMA MOHOLT BRØSETVN. 17 TRONDHEIM;-449,66;;17017382986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2016;18.04.2016;VARER;17.04 YX OBS LADE 032 2 TRONDHEIM;-230,31;;17017348101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2016;18.04.2016;VARER;16.04 LERKENDAL STADI KLÆBUVN 125  TRONDHEIM;-30;;17017361180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2016;18.04.2016;VARER;16.04 GRAFFI GRILL OLAV TRYGVAS TRONDHEIM;-1000;;17017086325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.04.2016;18.04.2016;VARER;17.04 JOKER FESTNINGE TYHOLTVEIEN  TRONDHEIM;-34,9;;17017516443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.04.2016;15.04.2016;VARER;14.04 BUNNPRIS ELGESETERGT. TRONDHEIM;-53,9;;17017624565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.04.2016;13.04.2016;VARER;13.04 BUNNPRIS SAMFUNNET TRONDHEIM;-22;;17017538018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.04.2016;13.04.2016;VARER;12.04 REMA 1000 BAKKL NEDRE BAKKLA TRONDHEIM;-98,22;;17017751087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.04.2016;13.04.2016;VARER;12.04 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-369,04;;17017216605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.04.2016;13.04.2016;VARER;13.04 7 - ELEVEN 7076 ELGSETERGT.. TRONDHEIM;-40;;17017489592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.04.2016;12.04.2016;VARER;11.04 BUNNPRIS ELGESETERGT. TRONDHEIM;-76,4;;17017572324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.04.2016;12.04.2016;VISA VARE;*7863 08.04 NOK 30.00 VIPPS BY DNB Kurs: 1.0000;-30;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.04.2016;12.04.2016;VISA VARE;*7863 08.04 NOK 100.00 VIPPS BY DNB Kurs: 1.0000;-100;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.04.2016;11.04.2016;VARER;09.04 SERVERINGSGJENG ELGESETERG 1 TRONDHEIM;-59;;17017706633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.04.2016;11.04.2016;VARER;09.04 BUNNPRIS ILA AS KLEITSGT.1 TRONDHEIM;-49,9;;17017284433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.04.2016;11.04.2016;VARER;10.04 SERVERINGSGJENG ELGESETERG 1 TRONDHEIM;-59;;17017854267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.04.2016;11.04.2016;VARER;10.04 SESAM AS ELGESETERGT. TRONDHEIM;-135;;17017888753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.04.2016;11.04.2016;VARER;09.04 BUNNPRIS SAMFUNNET TRONDHEIM;-294,1;;17017373176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.04.2016;11.04.2016;VARER;09.04 BUNNPRIS ILA AS KLEITSGT.1 TRONDHEIM;-44,8;;17017599654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.04.2016;11.04.2016;VARER;08.04 BUNNPRIS SAMFUNNET TRONDHEIM;-64,9;;17017338208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.04.2016;08.04.2016;VARER;07.04 BUNNPRIS SAMFUNNET TRONDHEIM;-14,9;;17017070828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.04.2016;07.04.2016;VARER;06.04 XXL LADE HAAKON VIISG TRONDHEIM;-99;;17017647346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.04.2016;07.04.2016;VARER;06.04 COOP MEGA VALENTINLYST TRONDHEIM;-64,7;;17017848576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.04.2016;06.04.2016;VARER;05.04 BUNNPRIS SAMFUNNET TRONDHEIM;-24,9;;17017748829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.04.2016;06.04.2016;VARER;06.04 REMA TILLER IVAR LYKKES  TILLER;-111,14;;17017680350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.04.2016;06.04.2016;VARER;06.04 SKJETTLEIN VGS  . LEINSTRAND;-74;;17017092398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.04.2016;06.04.2016;VARER;05.04 BUNNPRIS SAMFUNNET TRONDHEIM;-7,9;;17017838623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.04.2016;06.04.2016;VARER;05.04 REMA ROSENBORG  STADSING DAH TRONDHEIM;-130,49;;17017914947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.04.2016;04.04.2016;VARER;03.04 REMA SOLSIDEN DYRE HALSESG TRONDHEIM;-23,5;;17017743201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.04.2016;04.04.2016;VARER;01.04 CLAS OHLSON AS  KONGENS GT.9 TRONDHEIM;-40,9;;17017541104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.04.2016;04.04.2016;VARER;01.04 JORDBÆRPIKENE B OLAV TRYGGVA TRONDHEIM;-437;;17017634322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.04.2016;04.04.2016;VISA VARE;*7863 31.03 NOK 79.00 HBO*NORDIC.COM Kurs: 1.0000;-79;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.04.2016;04.04.2016;VARER;01.04 KREMMERHUSET OLAV TRYGGVA TRONDHEIM;-19,5;;17017229123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.2016;01.04.2016;VARER;31.03 BUNNPRIS SAMFUNNET TRONDHEIM;-11,9;;17017610803;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.03.2016;31.03.2016;VARER;30.03 BUNNPRIS SAMFUNNET TRONDHEIM;-78,8;;17017965343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31.03.2016;31.03.2016;VARER;30.03 MENY SOLSIDEN BEDDINGEN 12 TRONDHEIM;-150,9;;17017283860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.03.2016;30.03.2016;VARER;29.03 REMA TORVET MUNKEGATA 22 TRONDHEIM;-423,48;;17017111038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.03.2016;30.03.2016;VISA VARE;*7863 28.03 NOK 100.00 VIPPS BY DNB Kurs: 1.0000;-100;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.03.2016;30.03.2016;VISA VARE;*7863 23.03 NOK 145.00 SKYSS MOBILNETTHANDEL APP Kurs: 1.0000;-145;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30.03.2016;30.03.2016;VISA VARE;*7863 27.03 NOK 100.00 VIPPS BY DNB Kurs: 1.0000;-100;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.03.2016;29.03.2016;VARER;27.03 TIDI HÅKONSGT. 27 BERGEN;-69;;17017278944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.03.2016;29.03.2016;VARER;24.03 Q-PARK GRIEGPAR EDVARD GRIEG BERGEN;-29;;17017405150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.03.2016;29.03.2016;VARER;29.03 THUNE SOLSIDEN  . TRONDHEIM;-610;;17017164242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.03.2016;29.03.2016;VARER;24.03 ROLL & ROCK SKOSTREDET 1 BERGEN;-334;;17017822725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.03.2016;29.03.2016;VARER;27.03 MCD 018 TORGALMENNIN BERGEN;-272;;17017377817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.03.2016;23.03.2016;VARER;23.03 REMA NYGÅRD,TIP GRAVDALSVEIE LAKSEVÅG;-5;;17017381252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.03.2016;23.03.2016;VARER;23.03 KIWI 808 LAKSEV KRINGSJÅVEIE LAKSEVÅG;-100;;17017698632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.03.2016;23.03.2016;VARER;23.03 KIWI 808 LAKSEV KRINGSJÅVEIE LAKSEVÅG;-42,6;;17017695111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23.03.2016;23.03.2016;VARER;23.03 REMA NYGÅRD GRAVDALSVEI  LAKSEVÅG;-55,14;;17017340603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.03.2016;22.03.2016;VISA VARE;*7863 20.03 NOK 36.00 SKYSS MOBILNETTHANDEL APP Kurs: 1.0000;-36;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.03.2016;22.03.2016;VISA VARE;*7863 18.03 NOK 100.00 SWIFTVOUCHER Kurs: 1.0000;-100;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.03.2016;22.03.2016;VARER;21.03 REMA SKOGSVÅG,  C/O REMA 100 BERGEN;-50,7;;17017661983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.03.2016;22.03.2016;VISA VARE;*7863 18.03 NOK 100.00 SWIFTVOUCHER Kurs: 1.0000;-100;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.03.2016;22.03.2016;VISA VARE;*7863 20.03 NOK 300.00 VIPPS BY DNB Kurs: 1.0000;-300;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.03.2016;22.03.2016;VISA VARE;*7863 18.03 NOK 270.00 VIPPS BY DNB Kurs: 1.0000;-270;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22.03.2016;22.03.2016;VISA VARE;*7863 20.03 NOK 36.00 SKYSS MOBILNETTHANDEL APP Kurs: 1.0000;-36;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.03.2016;21.03.2016;VARER;18.03 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-30;;17017097730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.03.2016;21.03.2016;VARER;19.03 FLYBUSSEN TEMPEVEIEN 2 TRONDHEIM;-150;;17017786830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.03.2016;21.03.2016;VARER;20.03 MENY SARTOR BILDØYVEGEN  STRAUME;-162,02;;17017089091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.03.2016;21.03.2016;VARER;19.03 POINT - TDR TRONDHEIM LU STJØRDAL;-14;;17017515434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21.03.2016;21.03.2016;VARER;19.03 BUNNPRIS SAMFUNNET TRONDHEIM;-35,9;;17017460971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16.03.2016;16.03.2016;VARER;15.03 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-129,78;;17017734925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15.03.2016;15.03.2016;VARER;14.03 REMA ELGESETER  KLÆBUVEIEN 6 TRONDHEIM;-79,79;;17017192687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.03.2016;14.03.2016;VARER;12.03 LEUTHENHAVEN POST I BUTIK TRONDHEIM;-35;;17017399838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.03.2016;14.03.2016;VARER;11.03 REMA MOHOLT BRØSETVN. 17 TRONDHEIM;-56,7;;17017987633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.03.2016;14.03.2016;VARER;12.03 BUNNPRIS SAMFUNNET TRONDHEIM;-12;;17017851596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.03.2016;14.03.2016;VARER;11.03 REMA MOHOLT BRØSETVN. 17 TRONDHEIM;-348,3;;17017845760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.03.2016;14.03.2016;VARER;12.03 SKILLS FASHION  NORDRE GATE  TRONDHEIM;-300;;17017796982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.03.2016;14.03.2016;VARER;12.03 JACK & JONES KONGENSGT. TRONDHEIM;-139,9;;17017322856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.03.2016;14.03.2016;VARER;12.03 OUTLAND AS KONGENSGT TRONDHEIM;-254;;17017264643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.03.2016;14.03.2016;VARER;12.03 TANUM NORDRE NORDREGATE 1 OSLO;-129;;17017623883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.03.2016;11.03.2016;VARER;11.03 REMA TORVET MUNKEGATA 22 TRONDHEIM;-141,4;;17017866408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.03.2016;10.03.2016;VISA VARE;*7863 08.03 NOK 530.40 PayEx Betalningsgarant Kurs: 1.0000;-530,4;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.03.2016;09.03.2016;VARER;09.03 MENY MOHOLT VEGAMOT 8 TRONDHEIM;-27,65;;17017180489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.03.2016;09.03.2016;VARER;09.03 REMA MOHOLT BRØSETVN. 17 TRONDHEIM;-38,17;;17017307246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.03.2016;08.03.2016;VARER;07.03 BUNNPRIS SAMFUNNET TRONDHEIM;-25;;17017402187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.03.2016;08.03.2016;VARER;07.03 NARVESEN 258 PR KONGENS GATE TRONDHEIM;-20;;17017326219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.03.2016;07.03.2016;VARER;05.03 BUNNPRIS SAMFUNNET TRONDHEIM;-39,9;;17017842797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.03.2016;07.03.2016;VARER;05.03 REMA PRINSENSGT PRINSENSGT 4 TRONDHEIM;-242,32;;17017456783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.03.2016;07.03.2016;VARER;04.03 BUNNPRIS SAMFUNNET TRONDHEIM;-25;;17017616014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.03.2016;07.03.2016;VARER;04.03 REMA TORVET MUNKEGATA 22 TRONDHEIM;-79;;17017376823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.03.2016;07.03.2016;VARER;04.03 REMA TORVET MUNKEGATA 22 TRONDHEIM;-234,66;;17017367783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.03.2016;07.03.2016;VARER;05.03 KIWI 131 MUNKEG MUNKEGATA 37 TRONDHEIM;-19,6;;17017565839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.03.2016;07.03.2016;VISA VARE;*7863 03.03 NOK 999.00 SAS AIRLINE 1172432741477 Kurs: 1.0000;-999;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.03.2016;04.03.2016;VARER;04.03 SIT STORKIOSK . TRONDHEIM;-16;;17017922773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.03.2016;03.03.2016;VARER;02.03 CENTRUM BOWLING TINGHUSPLASS TRONDHEIM;-125;;17017443267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.03.2016;03.03.2016;VARER;03.03 BUNNPRIS SAMFUNNET TRONDHEIM;-14,9;;17017845788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.03.2016;03.03.2016;VARER;02.03 REMA TORVET MUNKEGATA 22 TRONDHEIM;-210,84;;17017497401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.03.2016;03.03.2016;VARER;02.03 CENTRUM BOWLING TINGHUSPLASS TRONDHEIM;-35;;17017945654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.03.2016;02.03.2016;VISA VARE;*7863 29.02 NOK 79.00 HBO*NORDIC.COM Kurs: 1.0000;-79;;50001685147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.03.2016;02.03.2016;VARER;02.03 COOP PRIX ØYA KLOSTERGT.46 TRONDHEIM;-28,5;;17017077164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02.03.2016;02.03.2016;VARER;01.03 BUNNPRIS SAMFUNNET TRONDHEIM;-82,8;;17017560418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
